0,0,8
1,9,8
2,18,8
3,27,8
4,36,8
5,45,8
6,54,8
7,63,8
8,72,8
9,81,8
10,90,8
11,99,8
12,108,8
13,117,8
14,126,8
15,135,8
16,144,8
17,153,8
18,162,8
19,171,8
20,180,8
21,189,8
22,198,8
23,207,8
24,216,8
25,225,8
26,234,8
27,243,8
28,252,8
29,261,8
30,270,8
31,279,8
32,288,8
33,297,8
34,306,8
35,315,8
36,324,8
37,333,8
38,342,8
39,351,8
40,360,8
41,369,8
42,378,8
43,387,8
44,396,8
45,405,8
46,414,8
47,423,8
48,432,8
49,441,8
50,450,8
51,459,8
52,468,8
53,477,8
54,486,8
55,495,8
56,504,8
57,513,8
58,522,8
59,531,8
60,540,8
61,549,8
62,558,8
63,567,8
64,571,8
65,565,8
66,559,8
67,553,8
68,547,8
69,541,8
70,535,8
71,529,8
72,523,8
73,517,8
74,511,8
75,505,8
76,499,8
77,493,8
78,487,8
79,481,8
80,475,8
81,469,8
82,463,8
83,457,8
84,451,8
85,445,8
86,439,8
87,433,8
88,427,8
89,421,8
90,415,8
91,409,8
92,403,8
93,397,8
94,391,8
95,385,8
96,379,8
97,373,8
98,367,8
99,361,8
100,355,8
101,349,8
102,343,8
103,337,8
104,331,8
105,325,8
106,319,8
107,313,8
108,307,8
109,301,8
110,295,8
111,289,8
112,283,8
113,277,8
114,271,8
115,265,8
116,259,8
117,253,8
118,247,8
119,241,8
120,235,8
121,229,8
122,223,8
123,217,8
124,211,8
125,205,8
126,199,8
127,193,8
128,187,8
129,181,8
130,175,8
131,169,8
132,163,8
133,157,8
134,151,8
135,145,8
136,139,8
137,133,8
138,127,8
139,121,8
140,115,8
141,109,8
142,103,8
143,97,8
144,91,8
145,85,8
146,79,8
147,73,8
148,67,8
149,61,8
150,55,8
151,49,8
152,43,8
153,37,8
154,31,8
155,25,8
156,19,8
157,13,8
158,7,8
159,1,8
160,0,8
161,0,8
162,0,8
163,0,8
164,0,8
165,0,8
166,0,8
167,0,8
168,0,8
169,0,8
170,0,8
171,0,8
172,0,8
173,0,8
174,0,8
175,0,8
176,0,8
177,0,8
178,0,8
179,0,8
180,0,8
181,0,8
182,0,8
183,0,8
184,0,8
185,0,8
186,0,8
187,0,8
188,0,8
189,0,8
190,0,8
191,0,8
192,0,8
193,0,8
194,0,8
195,0,8
196,0,8
197,0,8
198,0,8
199,0,8
200,0,8
201,0,8
202,0,8
203,0,8
204,0,8
205,0,8
206,0,8
207,0,8
208,0,8
209,0,8
210,0,8
211,0,8
212,0,8
213,0,8
214,0,8
215,0,8
216,0,8
217,0,8
218,0,8
219,0,8
220,0,8
221,0,8
222,0,8
223,0,8
224,0,8
225,0,8
226,0,8
227,0,8
228,0,8
229,0,8
230,0,8
231,0,8
232,0,8
233,0,8
234,0,8
235,0,8
236,0,8
237,0,8
238,0,8
239,0,8
240,0,8
241,0,8
242,0,8
243,0,8
244,0,8
245,0,8
246,0,8
247,0,8
248,0,8
249,0,8
250,0,8
251,0,8
252,0,8
253,0,8
254,0,8
255,0,8
256,0,8
257,0,8
258,0,8
259,0,8
260,0,8
261,0,8
262,0,8
263,0,8
264,0,8
265,0,8
266,0,8
267,0,8
268,0,8
269,0,8
270,0,8
271,0,8
272,0,8
273,0,8
274,0,8
275,0,8
276,0,8
277,0,8
278,0,8
279,0,8
280,0,8
281,0,8
282,0,8
283,0,8
284,0,8
285,0,8
286,0,8
287,0,8
288,0,8
289,0,8
290,0,8
291,0,8
292,0,8
293,0,8
294,0,8
295,0,8
296,0,8
297,0,8
298,0,8
299,0,8
300,0,8
301,0,8
302,0,8
303,0,8
304,0,8
305,0,8
306,0,8
307,0,8
308,0,8
309,0,8
310,0,8
311,0,8
312,0,8
313,0,8
314,0,8
315,0,8
316,0,8
317,0,8
318,0,8
319,0,8
320,0,8
321,0,8
322,0,8
323,0,8
324,0,8
325,0,8
326,0,8
327,0,8
328,0,8
329,0,8
330,0,8
331,0,8
332,0,8
333,0,8
334,0,8
335,0,8
336,0,8
337,0,8
338,0,8
339,0,8
340,0,8
341,0,8
342,0,8
343,0,8
344,0,8
345,0,8
346,0,8
347,0,8
348,0,8
349,0,8
350,0,8
351,0,8
352,0,8
353,0,8
354,0,8
355,0,8
356,0,8
357,0,8
358,0,8
359,0,8
360,0,8
361,0,8
362,0,8
363,0,8
364,0,8
365,0,8
366,0,8
367,0,8
368,0,8
369,0,8
370,0,8
371,0,8
372,0,8
373,0,8
374,0,8
375,0,8
376,0,8
377,0,8
378,0,8
379,0,8
380,0,8
381,0,8
382,0,8
383,0,8
